match_id,time_s,cs_self,cs_enemy,cs_diff,xp_self,xp_enemy,xp_diff,self_x,self_y,enemy_x,enemy_y,champ_distance,self_base_distance,cs_diff_final,is_ahead_final
NA1_5415801009,780.234,93,78,15,6272,6699,-427,1206,10954,1823,11893,1123.5702025240791,11020.188383144818,27,1
NA1_5415801009,840.255,107,83,24,7571,6995,576,4137,13777,2978,12731,1561.2165128514366,14384.731419112419,27,1
NA1_5415801009,900.276,112,85,27,7867,7348,519,2954,13712,1116,10186,3976.2947576858533,14026.584046017762,27,1
NA1_5415841081,0.0,0,0,0,0,0,0,14103,14195,603,611,19151.37217016055,2618.517519513666,58,1
NA1_5415841081,60.015,0,0,0,0,0,0,2422,12637,1819,11772,1054.4353939431282,13988.275554906688,58,1
NA1_5415841081,120.032,1,2,-1,215,215,0,2437,12414,1596,12132,887.0202928907546,14029.054315954443,58,1
NA1_5415841081,180.046,14,10,4,829,829,0,3602,13656,2459,13543,1148.572157071553,12617.63607019952,58,1
NA1_5415841081,240.059,20,17,3,1446,1477,-31,2993,12637,1346,12868,1663.1205608734442,13434.724336583911,58,1
NA1_5415841081,300.163,23,17,6,1781,1477,304,2769,11080,596,880,10428.89874339568,14116.152485716495,58,1
NA1_5415841081,360.165,31,27,4,2242,1966,276,3788,13747,2566,12686,1618.3340199105994,12418.089748427494,58,1
NA1_5415841081,420.177,41,33,8,2889,2399,490,2118,12707,1124,10456,2460.698478074874,14267.227235871727,58,1
NA1_5415841081,480.186,53,34,19,3568,2675,893,2983,11490,1087,11098,1936.0991710137164,13776.152910010835,58,1
NA1_5415841081,540.2,65,41,24,4121,3323,798,1367,11256,1124,10356,932.2279764092043,15382.78989650447,58,1
NA1_5415841081,600.214,73,47,26,4717,4038,679,2929,13255,1106,10818,3043.402372345793,13356.124662490987,58,1
NA1_5415841081,660.22,83,50,33,5456,4568,888,1519,12389,1522,12099,290.01551682625535,14924.432384516336,58,1
NA1_5415841081,720.227,93,50,43,6556,4598,1958,1451,11307,1177,10216,1124.8808825826848,15287.17272748627,58,1
NA1_5415841081,780.238,105,56,49,7213,5389,1824,3211,12878,1082,12215,2229.8452861129176,13164.551074761343,58,1
NA1_5415841081,840.261,118,60,58,7952,6034,1918,1751,11247,967,10690,961.7198136671616,15020.819218671131,58,1
NA1_5415876009,0.0,0,0,0,0,0,0,14103,14195,603,611,19151.37217016055,2618.517519513666,38,1
NA1_5415876009,60.009,0,0,0,0,0,0,1014,12706,1592,11514,1324.7445036685376,15343.748955193447,38,1
NA1_5415876009,120.036,4,2,2,276,185,91,2059,12469,2311,9312,3167.041679548913,14381.21837675793,38,1
NA1_5415876009,180.036,13,7,6,798,768,30,1658,11545,1164,11041,705.7279929264532,15017.988846713131,38,1
NA1_5415876009,240.048,23,11,12,1621,1260,361,1612,12864,1346,11479,1410.3123767449536,14725.795054936762,38,1
NA1_5415876009,300.141,29,17,12,2053,1537,516,1672,11295,8484,10022,6929.925901479755,15080.736354700986,38,1
NA1_5415876009,360.141,39,18,21,2606,1813,793,1414,10881,1222,10768,222.78464938141497,15458.187377567914,38,1
NA1_5415876009,420.149,50,31,19,3254,2552,702,3902,9898,1619,11290,2673.902204643992,13549.760440686765,38,1
NA1_5415876009,480.151,55,31,24,4030,2676,1354,2437,12185,534,1206,11142.703890887526,14089.32908267814,38,1
NA1_5415876009,540.16,61,41,20,4398,3292,1106,3567,10464,1478,10985,2152.9890849700096,13609.80473776167,38,1
NA1_5415876009,600.17,73,50,23,5046,3940,1106,3193,11290,1265,10874,1972.3691338083752,13645.634796520095,38,1
NA1_5415876009,660.198,83,55,28,5713,4401,1312,1472,11259,1141,10826,545.0229352972221,15282.011156912562,38,1
NA1_5415876009,720.226,92,59,33,6203,4944,1259,1694,11181,1110,10809,692.4160598946272,15095.840387338494,38,1
NA1_5415876009,780.226,94,65,29,6345,5993,352,3211,13501,3286,12989,517.4640084102468,13030.868044762023,38,1
NA1_5415876009,840.24,99,68,31,6737,6269,468,1321,11246,1163,10531,732.2492744960557,15429.63243243338,38,1
NA1_5415876009,900.252,107,75,32,7960,6794,1166,14340,14391,1560,10851,13261.221663180206,2311.8133575182924,38,1
NA1_5415876009,960.267,114,79,35,8417,7070,1347,4299,10001,2139,11478,2616.7019318218113,13149.197770206363,38,1
NA1_5415876009,1020.272,114,79,35,9283,7177,2106,13126,14248,3446,8131,11450.76805284257,3365.914437415188,38,1
NA1_5415876009,1080.303,123,85,38,9691,7666,2025,4995,10687,1770,7991,4203.455840139159,12220.392546886536,38,1
NA1_5415912192,0.0,0,0,0,0,0,0,14103,14195,603,611,19151.37217016055,2618.517519513666,61,1
NA1_5415912192,60.012,0,0,0,0,0,0,1546,12675,1450,11422,1256.6721927376288,14831.511757066439,61,1
NA1_5415912192,120.014,6,0,6,276,123,153,1669,12229,1539,12083,195.48913013259843,14818.839428241336,61,1
NA1_5415912192,180.034,13,10,3,829,829,0,2246,12331,1254,11306,1426.4252521600984,14234.959676795715,61,1
NA1_5415912192,240.048,22,12,10,1477,1201,276,3644,13282,2858,12597,1042.6029925144087,12651.413359779215,61,1
NA1_5415912192,300.136,23,12,11,1630,1201,429,2740,13084,1439,11372,2150.243009522412,13576.84263737339,61,1
NA1_5415912192,360.163,37,19,18,2366,1600,766,1672,11311,1309,10751,667.359723087931,15075.752220038641,61,1
NA1_5415912192,420.174,42,23,19,2737,1907,830,6520,13432,3183,11762,3731.550482038264,9821.660959328621,61,1
NA1_5415912192,480.18,58,24,34,3829,2154,1675,1157,12162,1041,10249,1916.5137620168555,15331.173895041436,61,1
NA1_5415912192,540.188,58,24,34,3849,2382,1467,4304,13245,3355,9846,3528.9944743510155,12016.090920095437,61,1
NA1_5415912192,600.194,70,33,37,4455,3244,1211,1977,11660,1346,10593,1239.6168762968662,14679.241431354687,61,1
NA1_5415912192,660.215,75,34,41,5020,3526,1494,10947,14014,2333,12788,8700.808698046407,5429.272971586527,61,1
NA1_5415912192,720.218,87,40,47,5604,3998,1606,1337,11163,2176,9843,1564.071929292256,15440.21172134631,61,1
NA1_5415912192,780.244,97,45,52,6252,4493,1759,2884,13011,1208,11113,2532.0702991820745,13452.270328832974,61,1
NA1_5415912192,840.256,108,48,60,7261,4770,2491,14340,14391,1399,5602,15643.401228633113,2311.8133575182924,61,1
NA1_5415912192,900.286,116,55,61,7629,5291,2338,1698,11305,1582,11214,147.4347313220328,15052.914302552845,61,1
NA1_5415980575,0.0,0,0,0,0,0,0,14103,14195,603,611,19151.37217016055,2618.517519513666,-50,0
NA1_5415980575,60.016,0,0,0,0,0,0,4499,13486,603,611,13451.559054622629,11772.56119117671,-50,0
NA1_5415980575,120.028,4,3,1,246,185,61,2401,12533,1959,12369,471.44458847249484,14033.990523012333,-50,0
NA1_5415980575,180.029,8,16,-8,677,829,-152,3240,13716,3152,11814,1904.03466355001,12962.802783348978,-50,0
NA1_5415980575,240.053,19,27,-8,1386,1477,-91,3005,13043,2949,13006,67.11929677819934,13327.185524333336,-50,0
NA1_5415980575,300.119,26,31,-5,2131,1866,265,4820,13824,941,10836,4896.405314105441,11389.7926232219,-50,0
NA1_5415980575,360.123,26,47,-21,2255,2666,-411,3705,13523,2865,12841,1082.0,12542.031494140014,-50,0
NA1_5415980575,420.128,35,50,-15,2792,3151,-359,2839,13093,1536,9730,3606.6020018848767,13478.225773446593,-50,0
NA1_5415980575,480.128,47,57,-10,3748,3520,228,1174,12132,878,10628,1532.8509386107964,15322.261582416611,-50,0
NA1_5415980575,540.134,50,72,-22,4149,4341,-192,4083,13748,3116,12162,1857.5481151238048,12127.917916938588,-50,0
NA1_5415980575,600.162,53,85,-32,4485,5401,-916,6107,14034,2603,13648,3525.1967320987915,10086.456513563126,-50,0
NA1_5415980575,660.166,59,89,-30,4885,5746,-861,2183,12099,5545,11141,3495.8272268520363,14357.133766877008,-50,0
NA1_5415980575,720.175,62,100,-38,5221,6420,-1199,3324,13238,2119,12774,1291.247846077584,12973.419749626542,-50,0
NA1_5415980575,780.204,67,113,-46,5590,7548,-1958,12970,12870,758,1716,16539.18559059061,4356.351684609497,-50,0
NA1_5415980575,840.228,74,124,-50,6955,8673,-1718,7292,7578,4026,13718,6954.592439532313,12114.427266693214,-50,0
NA1_5416235288,0.0,0,0,0,0,0,0,14103,14195,362,135,19659.569705362323,2618.517519513666,-5,0
NA1_5416235288,60.01,0,0,0,0,0,0,10588,14019,994,10602,10184.337239113795,5763.167965624462,-5,0
NA1_5416235288,120.017,3,1,2,215,153,62,2415,12423,1924,12719,573.3210269997081,14048.03025338428,-5,0
NA1_5416235288,180.041,9,12,-3,829,798,31,1284,12254,1171,10949,1309.8832008999887,15185.294597076476,-5,0
NA1_5416235288,240.047,13,23,-10,1075,1477,-402,3490,13581,1614,11691,2662.9825384331757,12741.729121277065,-5,0
NA1_5416235288,300.066,24,23,1,1844,1662,182,2192,12990,2371,13026,182.58422713914803,14132.266767932171,-5,0
NA1_5416235288,360.092,32,26,6,2397,2185,212,1837,11344,394,461,10978.248403092362,14908.68555574233,-5,0
NA1_5416235288,420.182,39,39,0,2801,2894,-93,14340,14391,3644,13570,10727.462747546599,2311.8133575182924,-5,0
NA1_5416235288,480.207,43,46,-3,3203,3389,-186,2405,12685,1367,11493,1580.6036821417315,13993.328767666399,-5,0
NA1_5416235288,540.236,56,47,9,3817,3513,304,1393,11040,994,8441,2629.4489917090996,15426.148223065926,-5,0
NA1_5416235288,600.259,62,53,9,4125,4194,-69,4049,13847,3082,13363,1081.362566394824,12143.385442289147,-5,0
NA1_5416235288,660.287,65,59,6,4470,4483,-13,9732,9499,951,5923,9481.23077453555,9030.54954031038,-5,0
NA1_5416235288,720.32,69,67,2,5022,5046,-24,8494,7940,1674,10518,7290.986490180872,11013.792988793643,-5,0
NA1_5416235288,780.328,75,79,-4,5422,5785,-363,6376,6583,3653,13367,7310.087892768458,13464.815817529774,-5,0
NA1_5416235288,840.354,86,91,-5,6052,6433,-381,7022,7656,1191,11108,6776.1984179922,12256.705103738117,-5,0
NA1_5416565268,0.0,0,0,0,0,0,0,14103,14195,603,611,19151.37217016055,2618.517519513666,-27,0
NA1_5416565268,60.007,0,0,0,0,0,0,4494,11699,1818,13019,2983.8525432735446,12283.592186327256,-27,0
NA1_5416565268,120.024,4,2,2,215,185,30,2832,12584,1904,12685,933.4800479924571,13603.87003760327,-27,0
NA1_5416565268,180.033,14,12,2,829,768,61,2023,12045,1023,11175,1325.481044753187,14525.789272876018,-27,0
NA1_5416565268,240.049,18,24,-6,1106,1621,-515,3933,13624,646,2877,11238.433075834015,12298.693629812884,-27,0
NA1_5416565268,300.13,34,26,8,1906,1744,162,1667,11520,1228,10875,780.2217633468064,15016.833521085595,-27,0
NA1_5416565268,360.148,39,41,-2,2398,2575,-177,3789,13775,3118,13059,981.2731525930993,12412.056477473827,-27,0
NA1_5416565268,420.168,49,56,-7,2888,3284,-396,3730,13664,394,461,13617.933213230266,12490.388144489345,-27,0
NA1_5416565268,480.169,53,67,-14,3165,3932,-767,9218,13884,4224,13656,4999.201936309434,7104.433826843629,-27,0
NA1_5416565268,540.2,62,77,-15,3626,4443,-817,4078,13875,3568,13328,747.8696410471547,12109.901279531556,-27,0
NA1_5416565268,600.207,67,82,-15,3930,5119,-1189,2755,12719,1956,13704,1268.3162066298767,13645.328358086514,-27,0
NA1_5416565268,660.212,78,96,-18,4449,5754,-1305,4068,13574,5447,13415,1388.1361604684175,12176.128284475324,-27,0
NA1_5416565268,720.24,93,113,-20,5189,6572,-1383,1550,11753,6482,13520,5238.980148845765,15061.192150689798,-27,0
NA1_5416565268,780.254,104,120,-16,5864,7437,-1573,3611,13357,1269,12372,2540.706397835059,12667.78473135694,-27,0
NA1_5416565268,840.254,104,131,-27,5926,8410,-2484,7631,13731,4473,13605,3160.512616649394,8671.131529391076,-27,0
NA1_5416653637,0.0,0,0,0,0,0,0,14103,14195,603,611,19151.37217016055,2618.517519513666,10,1
NA1_5416653637,60.004,0,0,0,0,0,0,4331,11627,2538,13434,2545.603661216726,12461.488273878043,10,1
NA1_5416653637,120.034,3,2,1,185,215,-30,3247,13106,2500,13516,852.1202966717786,13077.241490467322,10,1
NA1_5416653637,180.113,14,6,8,768,798,-30,3495,13395,2622,12979,967.0496367818976,12773.450982408787,10,1
NA1_5416653637,240.139,23,12,11,1382,1325,57,3348,11388,2346,9794,1882.7745483726935,13466.389568106219,10,1
NA1_5416653637,300.172,33,21,12,1965,1973,-8,3729,13436,2442,13466,1287.3496028662921,12536.009612312842,10,1
NA1_5416653637,360.192,40,25,15,2397,2433,-36,14340,14391,3845,13152,10567.88275862294,2311.8133575182924,10,1
NA1_5416653637,420.202,54,27,27,3106,2581,525,1469,11440,1213,10440,1032.2480322093136,15229.693398095707,10,1
NA1_5416653637,480.218,62,38,24,3570,3215,355,4162,13710,3465,13727,697.2072862499358,12057.460097383693,10,1
NA1_5416653637,540.22,68,43,25,3907,3542,365,1676,11313,1244,10694,754.8410428692918,15071.328574482079,10,1
NA1_5416653637,600.244,72,55,17,4298,4759,-461,10931,14082,1308,12344,9778.689738405652,5419.73108188958,10,1
NA1_5416653637,660.262,79,59,20,4824,5097,-273,2049,12006,1195,11471,1007.7405420047364,14511.458817086585,10,1
NA1_5416653637,720.29,86,71,15,5181,5959,-778,14340,14391,3381,13683,10981.84615627081,2311.8133575182924,10,1
NA1_5416653637,780.311,96,82,14,5798,6567,-769,3276,13308,2697,11824,1592.95229055989,13005.654155020424,10,1
NA1_5416653637,840.332,100,90,10,5983,7699,-1716,3999,13401,4212,13754,412.2838827798147,12279.202009902761,10,1
NA1_5417290138,0.0,0,0,0,0,0,0,603,611,14103,14195,19151.37217016055,858.4462708871184,28,1
NA1_5417290138,60.029,0,0,0,0,0,0,1274,11472,1047,12589,1139.8324438267232,11542.523987412806,28,1
NA1_5417290138,120.033,2,5,-3,123,276,-153,1601,11587,1729,11942,377.37117006999887,11697.083824612013,28,1
NA1_5417290138,180.114,10,9,1,738,738,0,1287,11173,1526,11686,565.9416931098115,11246.879478326422,28,1
NA1_5417290138,240.117,21,20,1,1431,1353,78,2959,12942,3674,13537,930.1881530099166,13275.957404270323,28,1
NA1_5417290138,300.136,29,21,8,2253,1539,714,2501,13514,10517,14092,8036.811556830234,13743.478344291158,28,1
NA1_5417290138,360.137,35,29,6,2620,2119,501,1520,11413,2721,11601,1215.6253534703856,11513.773013222035,28,1
NA1_5417290138,420.157,45,32,13,3472,2364,1108,1309,12140,3565,13722,2755.405596277978,12210.367766779182,28,1
NA1_5417290138,480.169,51,39,12,3905,2794,1111,3423,13109,3852,13669,705.4367441521599,13548.535345195067,28,1
NA1_5417290138,540.191,64,47,17,4458,3595,863,3351,13425,4387,13614,1053.0987608007142,13836.900881339001,28,1
NA1_5417290138,600.221,64,51,13,4539,4082,457,1690,11084,14340,14391,13075.11946408139,11212.09864387573,28,1
NA1_5417290138,660.228,80,51,29,5670,4266,1404,4126,13808,3213,12841,1329.9090194445635,14411.27128326991,28,1
NA1_5417290138,720.244,84,58,26,6120,4757,1363,3232,11600,4806,9366,2732.8066159170503,12041.836404801386,28,1
NA1_5417290138,780.264,94,71,23,6768,5559,1209,3399,13295,4012,13320,613.509576127382,13722.617315949607,28,1
NA1_5417290138,840.289,107,79,28,7416,6212,1204,3206,13520,4064,13456,860.3836353627374,13894.92123043524,28,1
NA1_5417863521,0.0,0,0,0,0,0,0,603,611,14103,14195,19151.37217016055,858.4462708871184,18,1
NA1_5417863521,60.024,0,0,0,0,0,0,1507,10212,10372,6158,9747.98138077828,10322.596233506374,18,1
NA1_5417863521,120.056,3,1,2,215,153,62,2576,12417,2647,12395,74.33034373659252,12681.390499468109,18,1
NA1_5417863521,180.089,13,7,6,829,737,92,2651,12834,3855,13190,1255.5285739480405,13104.936360013351,18,1
NA1_5417863521,240.1,21,15,6,1382,1357,25,1599,11223,13256,14117,12010.865289395264,11336.336709890016,18,1
NA1_5417863521,300.14,32,19,13,2030,1797,233,2767,13523,3001,13365,282.3473038652928,13803.181444869875,18,1
NA1_5417863521,360.147,37,23,14,2367,2145,222,1227,11220,3752,13306,3275.213122836436,11286.891910530552,18,1
NA1_5417863521,420.152,48,27,21,3045,2422,623,2849,12826,3580,13481,981.5222870622958,13138.610162418247,18,1
NA1_5417863521,480.18,58,34,24,3693,2975,718,3221,13132,3992,13490,850.061762461999,13521.252345844301,18,1
NA1_5417863521,540.191,64,40,24,4204,3345,859,859,7649,2991,10991,3964.1377372639313,7697.082694112101,18,1
NA1_5417863521,600.201,79,53,26,4963,4084,879,4839,12595,4926,12661,109.20164833920778,13492.588558167776,18,1
NA1_5417863521,660.22,89,62,27,5486,4607,879,1292,10474,2820,11719,1970.9918822765353,10553.385238870038,18,1
NA1_5417863521,720.25,94,74,20,5706,5160,546,3410,11179,11485,14006,8555.5569076478,11687.520737949517,18,1
NA1_5417863521,780.278,101,85,16,6078,5774,304,445,795,1553,11343,10606.03450871248,911.0707985661707,18,1
NA1_5417863521,840.303,111,93,18,6664,6329,335,3486,13116,4000,13359,568.5463921264474,13571.354096036253,18,1
NA1_5419727176,0.0,0,0,0,0,0,0,603,611,14103,14195,19151.37217016055,858.4462708871184,5,1
NA1_5419727176,60.026,0,0,0,0,0,0,2883,9864,2335,13368,3546.5927310589245,10276.681614217694,5,1
NA1_5419727176,120.05,3,6,-3,185,276,-91,1100,11095,1982,11682,1059.477701511457,11149.395723535872,5,1
NA1_5419727176,180.131,7,11,-4,943,552,391,2502,12322,9411,13835,7072.725782893042,12573.451713829421,5,1
NA1_5419727176,240.152,9,21,-12,1183,1139,44,2933,12033,2815,12419,403.63349712331853,12385.296847472006,5,1
NA1_5419727176,300.172,12,26,-14,1368,1660,-292,2105,9846,2713,13091,3301.467703915942,10068.50242091643,5,1
NA1_5419727176,360.174,17,32,-15,1677,2106,-429,1354,11056,7936,13729,7104.058910228715,11138.601887131077,5,1
NA1_5419727176,420.177,27,40,-13,2467,2568,-101,2985,9854,3529,10156,622.205753750317,10296.190606238795,5,1
NA1_5419727176,480.2,37,43,-6,3115,2753,362,1991,11892,3678,13663,2445.896563634693,12057.518194056354,5,1
NA1_5419727176,540.227,48,49,-1,3668,3094,574,3682,13788,5778,13672,2099.207469498906,14271.162111054586,5,1
NA1_5419727176,600.255,49,56,-7,4058,3833,225,1306,11370,1862,11694,643.5153455823722,11444.760198448896,5,1
NA1_5419727176,660.286,65,60,5,4858,4294,564,3690,13387,4552,13822,965.5407811169863,13886.247477270452,5,1
NA1_5419727176,720.305,76,63,13,5411,4781,630,3730,13652,5616,13637,1886.0596491097517,14152.385099339263,5,1
NA1_5419727176,780.335,77,72,5,5596,6047,-451,358,543,1198,10738,10229.546666397295,650.3944956716654,5,1
NA1_5419727176,840.361,88,75,13,6223,6231,-8,3277,13099,3801,13774,854.5179927889172,13502.68602908325,5,1
NA1_5419727176,900.361,95,86,9,6775,6909,-134,1372,10251,2974,11109,1817.296893740811,10342.40711826797,5,1
NA1_5419727176,960.367,101,96,5,7340,7439,-99,1783,11432,2516,12243,1093.165129337741,11570.207992944639,5,1
NA1_5419750110,0.0,0,0,0,0,0,0,603,611,14103,14195,19151.37217016055,858.4462708871184,36,1
NA1_5419750110,60.02,0,0,0,0,0,0,3421,13333,3280,13284,149.27156460625713,13764.887576729423,36,1
NA1_5419750110,120.03,1,0,1,227,30,197,2532,12816,2278,12864,258.49564793241683,13063.723818268663,36,1
NA1_5419750110,180.114,8,8,0,871,583,288,3435,13518,4574,13785,1169.8760618116776,13947.600116149015,36,1
NA1_5419750110,240.136,14,14,0,1242,920,322,1596,9996,2824,13189,3420.9988307510425,10122.609940129078,36,1
NA1_5419750110,300.157,23,15,8,2217,1166,1051,3566,13355,8259,14083,4749.129709746829,13822.893365717613,36,1
NA1_5419750110,360.187,28,24,4,2494,1749,745,1581,10879,1731,11636,771.7182128212344,10993.279856348605,36,1
NA1_5419750110,420.216,39,27,12,3294,2276,1018,3481,13148,4274,13494,865.1965094705364,13601.002352767975,36,1
NA1_5419750110,480.24,48,30,18,4137,2617,1520,3595,13140,4136,13401,600.6679615228367,13622.908096291334,36,1
NA1_5419750110,540.27,57,32,25,4690,3325,1365,3350,13303,3959,13362,611.851289121793,13718.320196000675,36,1
NA1_5419750110,600.273,63,38,25,5062,3693,1369,1332,7003,2938,13231,6431.735380128756,7128.5505539345095,36,1
NA1_5419750110,660.301,74,39,35,6163,3913,2250,3936,13753,7417,13792,3481.2184648481916,14305.142606769077,36,1
NA1_5419750110,720.332,84,48,36,6716,4754,1962,3105,12768,3948,13604,1187.2426036830045,13140.123629555394,36,1
